!
43243
dfdsf
fdsfdsfffffffffffffffffffffffffffffffffffffffffffffffddsfdsfdsdsfsdfdsfdssdfsdfsfd
fdsf
sfddsf
!

ind	x       y        z
5276 330.2720 299.6222 180.1739
5277 326.6311 296.3507 197.5459
5278 325.7172 325.7172 128.0582
5279 322.2580 322.2580 145.4301
5280 318.7988 318.7988 162.8020
5281 315.3396 315.3396 180.1739
5282 311.8803 311.8803 197.5459
5283 369.6123 274.6328 128.0582
5284 365.6291 271.7527 145.4301
5285 361.6459 268.8727 162.8020
5286 357.6627 265.9927 180.1739
5287 353.6794 263.1127 197.5459
5288 394.4406 237.1236 128.0582
5289 390.1492 234.6540 145.4301
5290 385.8579 232.1844 162.8020
5291 381.5666 229.7148 180.1739
5292 377.2752 227.2452 197.5459
5293 382.4901 256.1945 128.0582
5294 378.3481 253.5176 145.4301
5295 374.2061 250.8406 162.8020
5296 370.0641 248.1636 180.1739
5297 365.9221 245.4866 197.5459
5298 415.4669 197.2774 128.0582
5299 410.9084 195.2343 145.4301
5300 406.3499 193.1912 162.8020
5301 401.7913 191.1481 180.1739
5302 397.2328 189.1050 197.5459
5303 432.5139 155.4884 128.0582
5304 427.7354 153.8851 145.4301
5305 422.9568 152.2818 162.8020
5306 418.1782 150.6786 180.1739
5307 413.3996 149.0753 197.5459
5308 424.4985 176.6008 128.0582
5309 419.8236 174.7761 145.4301
5310 415.1488 172.9514 162.8020
5311 410.4740 171.1267 180.1739
5312 405.7992 169.3020 197.5459
5313 445.4353 112.1683 128.0582
5314 440.4884 111.0154 145.4301
5315 435.5416 109.8625 162.8020
5316 430.5947 108.7095 180.1739
5317 425.6478 107.5566 197.5459
5318 454.1156 67.7453 128.0582
5319 449.0552 67.0504 145.4301
5320 443.9948 66.3555 162.8020
5321 438.9344 65.6607 180.1739
5322 433.8740 64.9658 197.5459
5323 450.3122 90.0678 128.0582
5324 445.3016 89.1431 145.4301
5325 440.2910 88.2184 162.8020
5326 435.2803 87.2937 180.1739
5327 430.2697 86.3691 197.5459
5328 458.4765 22.6558 128.0582
5329 453.3590 22.4237 145.4301
5330 448.2415 22.1915 162.8020
5331 443.1240 21.9594 180.1739
5332 438.0065 21.7273 197.5459
5333 458.4765 -22.6559 128.0582
5334 453.3590 -22.4237 145.4301
5335 448.2415 -22.1916 162.8020
5336 443.1240 -21.9594 180.1739
5337 438.0065 -21.7273 197.5459
5338 459.0236 -0.0000 128.0582
5339 453.8989 -0.0000 145.4301
5340 448.7742 -0.0000 162.8020
5341 443.6496 -0.0000 180.1739
5342 438.5249 -0.0000 197.5459
5343 454.1157 -67.7453 128.0582
5344 449.0552 -67.0504 145.4301
5345 443.9948 -66.3555 162.8020
5346 438.9344 -65.6607 180.1739
5347 433.8740 -64.9658 197.5459
5348 445.4353 -112.1683 128.0582
5349 440.4884 -111.0154 145.4301
5350 435.5416 -109.8625 162.8020
5351 430.5947 -108.7095 180.1739
5352 425.6479 -107.5566 197.5459
5353 450.3122 -90.0677 128.0582
5354 445.3016 -89.1431 145.4301
5355 440.2910 -88.2184 162.8020
5356 435.2803 -87.2937 180.1739
5357 430.2697 -86.3691 197.5459
5358 432.5140 -155.4884 128.0582
5359 427.7354 -153.8851 145.4301
5360 422.9568 -152.2818 162.8020
5361 418.1782 -150.6785 180.1739
5362 413.3996 -149.0753 197.5459
5363 415.4669 -197.2774 128.0582
5364 410.9084 -195.2343 145.4301
5365 406.3499 -193.1912 162.8020
5366 401.7913 -191.1481 180.1739
5367 397.2328 -189.1050 197.5459
5368 424.4984 -176.6008 128.0582
5369 419.8236 -174.7761 145.4301
5370 415.1488 -172.9514 162.8020
5371 410.4740 -171.1267 180.1739
5372 405.7992 -169.3020 197.5459
5373 394.4406 -237.1236 128.0582
5374 390.1492 -234.6540 145.4301
5375 385.8579 -232.1844 162.8020
5376 381.5666 -229.7148 180.1739
5377 377.2752 -227.2452 197.5459
5378 369.6123 -274.6328 128.0582
5379 365.6291 -271.7527 145.4301
5380 361.6459 -268.8727 162.8020
5381 357.6627 -265.9927 180.1739
5382 353.6794 -263.1127 197.5459
5383 382.4901 -256.1945 128.0582
5384 378.3481 -253.5176 145.4301
5385 374.2061 -250.8406 162.8020
5386 370.0641 -248.1636 180.1739
5387 365.9221 -245.4866 197.5459
5388 341.1949 -309.4367 128.0582
5389 337.5539 -306.1652 145.4301
5390 333.9130 -302.8937 162.8020
5391 330.2720 -299.6222 180.1739
5392 326.6311 -296.3507 197.5459
5393 309.4367 -341.1949 128.0582
5394 306.1652 -337.5540 145.4301
5395 302.8937 -333.9130 162.8020
5396 299.6222 -330.2720 180.1739
5397 296.3507 -326.6311 197.5459
5398 325.7172 -325.7172 128.0582
5399 322.2580 -322.2580 145.4301
5400 318.7988 -318.7988 162.8020
5401 315.3396 -315.3396 180.1739
5402 311.8803 -311.8803 197.5459
5403 274.6328 -369.6123 128.0582
5404 271.7527 -365.6291 145.4301
5405 268.8727 -361.6459 162.8020
5406 265.9927 -357.6627 180.1739
5407 263.1127 -353.6794 197.5459
5408 237.1236 -394.4406 128.0582
5409 234.6540 -390.1493 145.4301
5410 232.1844 -385.8579 162.8020
5411 229.7148 -381.5666 180.1739
5412 227.2452 -377.2752 197.5459
5413 256.1945 -382.4901 128.0582
5414 253.5176 -378.3481 145.4301
5415 250.8406 -374.2061 162.8020
5416 248.1636 -370.0641 180.1739
5417 245.4866 -365.9221 197.5459
5418 197.2774 -415.4669 128.0582
5419 195.2343 -410.9084 145.4301
5420 193.1912 -406.3499 162.8020
5421 191.1481 -401.7913 180.1739
5422 189.1050 -397.2328 197.5459
5423 155.4884 -432.5140 128.0582
5424 153.8851 -427.7354 145.4301
5425 152.2818 -422.9568 162.8020
5426 150.6786 -418.1782 180.1739
5427 149.0753 -413.3996 197.5459
5428 176.6008 -424.4985 128.0582
5429 174.7761 -419.8236 145.4301
5430 172.9514 -415.1488 162.8020
5431 171.1267 -410.4740 180.1739
5432 169.3020 -405.7992 197.5459
5433 112.1683 -445.4353 128.0582
5434 111.0154 -440.4885 145.4301
5435 109.8625 -435.5416 162.8020
5436 108.7095 -430.5947 180.1739
5437 107.5566 -425.6479 197.5459
5438 67.7453 -454.1156 128.0582
5439 67.0504 -449.0552 145.4301
5440 66.3555 -443.9948 162.8020
5441 65.6606 -438.9344 180.1739
5442 64.9658 -433.8740 197.5459
5443 90.0677 -450.3122 128.0582
5444 89.1431 -445.3016 145.4301
5445 88.2184 -440.2910 162.8020
5446 87.2937 -435.2803 180.1739
5447 86.3691 -430.2697 197.5459
5448 22.6558 -458.4765 128.0582
5449 22.4237 -453.3590 145.4301
5450 22.1915 -448.2415 162.8020
5451 21.9594 -443.1240 180.1739
5452 21.7272 -438.0065 197.5459
5453 -22.6559 -458.4765 128.0582
5454 -22.4237 -453.3590 145.4301
5455 -22.1916 -448.2415 162.8020
5456 -21.9594 -443.1240 180.1739
5457 -21.7273 -438.0065 197.5459
5458 -0.0000 -459.0236 128.0582
5459 -0.0000 -453.8989 145.4301
5460 -0.0000 -448.7742 162.8020
5461 -0.0000 -443.6496 180.1739
5462 -0.0000 -438.5249 197.5459
5463 -67.7453 -454.1157 128.0582
5464 -67.0504 -449.0553 145.4301
5465 -66.3555 -443.9948 162.8020
5466 -65.6607 -438.9344 180.1739
5467 -64.9658 -433.8740 197.5459
5468 -112.1683 -445.4353 128.0582
5469 -111.0154 -440.4884 145.4301
5470 -109.8624 -435.5416 162.8020
5471 -108.7095 -430.5947 180.1739
5472 -107.5566 -425.6479 197.5459
5473 -90.0677 -450.3122 128.0582
5474 -89.1431 -445.3016 145.4301
5475 -88.2184 -440.2910 162.8020
5476 -87.2937 -435.2803 180.1739
5477 -86.3690 -430.2697 197.5459
5478 -155.4884 -432.5139 128.0582
5479 -153.8851 -427.7354 145.4301
5480 -152.2818 -422.9568 162.8020
5481 -150.6785 -418.1782 180.1739
5482 -149.0753 -413.3996 197.5459
5483 -197.2774 -415.4669 128.0582
5484 -195.2343 -410.9084 145.4301
5485 -193.1912 -406.3499 162.8020
5486 -191.1481 -401.7913 180.1739
5487 -189.1050 -397.2328 197.5459
5488 -176.6008 -424.4984 128.0582
5489 -174.7761 -419.8236 145.4301
5490 -172.9514 -415.1488 162.8020
5491 -171.1267 -410.4740 180.1739
5492 -169.3020 -405.7992 197.5459
5493 -237.1236 -394.4405 128.0582
5494 -234.6540 -390.1492 145.4301
5495 -232.1844 -385.8579 162.8020
5496 -229.7148 -381.5665 180.1739
5497 -227.2453 -377.2752 197.5459
5498 -274.6328 -369.6123 128.0582
5499 -271.7528 -365.6291 145.4301
5500 -268.8727 -361.6458 162.8020
5501 -265.9927 -357.6626 180.1739
5502 -263.1127 -353.6794 197.5459
5503 -256.1946 -382.4901 128.0582
5504 -253.5176 -378.3481 145.4301
5505 -250.8406 -374.2061 162.8020
5506 -248.1636 -370.0641 180.1739
5507 -245.4866 -365.9220 197.5459
5508 -309.4367 -341.1949 128.0582
5509 -306.1652 -337.5540 145.4301
5510 -302.8937 -333.9130 162.8020
5511 -299.6222 -330.2721 180.1739
5512 -296.3506 -326.6311 197.5459
5513 -341.1948 -309.4368 128.0582
5514 -337.5539 -306.1653 145.4301
5515 -333.9130 -302.8938 162.8020
5516 -330.2720 -299.6222 180.1739
5517 -326.6311 -296.3507 197.5459
5518 -325.7172 -325.7172 128.0582
5519 -322.2579 -322.2580 145.4301
5520 -318.7987 -318.7988 162.8020
5521 -315.3395 -315.3396 180.1739
5522 -311.8803 -311.8803 197.5459
5523 -369.6123 -274.6328 128.0582
5524 -365.6291 -271.7528 145.4301
5525 -361.6458 -268.8728 162.8020
5526 -357.6626 -265.9928 180.1739
5527 -353.6794 -263.1127 197.5459
5528 -394.4405 -237.1237 128.0582
5529 -390.1492 -234.6541 145.4301
5530 -385.8579 -232.1845 162.8020
5531 -381.5665 -229.7149 180.1739
5532 -377.2752 -227.2453 197.5459
5533 -382.4900 -256.1946 128.0582
5534 -378.3480 -253.5176 145.4301
5535 -374.2060 -250.8406 162.8020
5536 -370.0641 -248.1637 180.1739
5537 -365.9221 -245.4867 197.5459
5538 -415.4669 -197.2774 128.0582
5539 -410.9084 -195.2343 145.4301
5540 -406.3499 -193.1912 162.8020
5541 -401.7913 -191.1481 180.1739
5542 -397.2328 -189.1050 197.5459
5543 -432.5139 -155.4884 128.0582
5544 -427.7354 -153.8852 145.4301
5545 -422.9568 -152.2819 162.8020
5546 -418.1782 -150.6786 180.1739
5547 -413.3996 -149.0753 197.5459
5548 -424.4984 -176.6008 128.0582
5549 -419.8236 -174.7762 145.4301
5550 -415.1488 -172.9515 162.8020
5551 -410.4740 -171.1268 180.1739
5552 -405.7992 -169.3021 197.5459
5553 -445.4353 -112.1683 128.0582
5554 -440.4884 -111.0154 145.4301
5555 -435.5416 -109.8625 162.8020
5556 -430.5947 -108.7096 180.1739
5557 -425.6478 -107.5567 197.5459
5558 -454.1156 -67.7453 128.0582
5559 -449.0552 -67.0504 145.4301
5560 -443.9948 -66.3556 162.8020
5561 -438.9344 -65.6607 180.1739
5562 -433.8740 -64.9658 197.5459
5563 -450.3122 -90.0678 128.0582
5564 -445.3016 -89.1431 145.4301
5565 -440.2910 -88.2184 162.8020
5566 -435.2803 -87.2938 180.1739
5567 -430.2697 -86.3691 197.5459
5568 -458.4765 -22.6558 128.0582
5569 -453.3590 -22.4237 145.4301
5570 -448.2415 -22.1916 162.8020
5571 -443.1240 -21.9594 180.1739
5572 -438.0065 -21.7273 197.5459
5573 -458.4765 22.6559 128.0582
5574 -453.3590 22.4237 145.4301
5575 -448.2415 22.1916 162.8020
5576 -443.1240 21.9594 180.1739
5577 -438.0065 21.7273 197.5459
5578 -459.0236 0.0000 128.0582
5579 -453.8989 0.0000 145.4301
5580 -448.7742 0.0000 162.8020
5581 -443.6496 0.0000 180.1739
5582 -438.5249 0.0000 197.5459
5583 -454.1157 67.7453 128.0582
5584 -449.0552 67.0504 145.4301
5585 -443.9948 66.3556 162.8020
5586 -438.9344 65.6607 180.1739
5587 -433.8740 64.9658 197.5459
5588 -445.4353 112.1683 128.0582
5589 -440.4884 111.0154 145.4301
5590 -435.5416 109.8625 162.8020
5591 -430.5947 108.7096 180.1739
5592 -425.6479 107.5567 197.5459
5593 -450.3122 90.0678 128.0582
5594 -445.3016 89.1431 145.4301
5595 -440.2909 88.2184 162.8020
5596 -435.2803 87.2938 180.1739
5597 -430.2697 86.3691 197.5459
5598 -432.5140 155.4884 128.0582
5599 -427.7354 153.8852 145.4301
5600 -422.9568 152.2819 162.8020
5601 -418.1782 150.6786 180.1739
5602 -413.3996 149.0753 197.5459
5603 -415.4669 197.2774 128.0582
5604 -410.9084 195.2343 145.4301
5605 -406.3499 193.1912 162.8020
5606 -401.7913 191.1481 180.1739
5607 -397.2328 189.1050 197.5459
5608 -424.4984 176.6008 128.0582
5609 -419.8236 174.7761 145.4301
5610 -415.1488 172.9515 162.8020
5611 -410.4740 171.1268 180.1739
5612 -405.7992 169.3021 197.5459
5613 -394.4406 237.1236 128.0582
5614 -390.1492 234.6540 145.4301
5615 -385.8579 232.1844 162.8020
5616 -381.5666 229.7148 180.1739
5617 -377.2752 227.2452 197.5459
5618 -369.6124 274.6327 128.0582
5619 -365.6292 271.7527 145.4301
5620 -361.6459 268.8727 162.8020
5621 -357.6627 265.9927 180.1739
5622 -353.6794 263.1127 197.5459
5623 -382.4901 256.1945 128.0582
5624 -378.3481 253.5175 145.4301
5625 -374.2061 250.8405 162.8020
5626 -370.0641 248.1636 180.1739
5627 -365.9221 245.4866 197.5459
5628 -341.1949 309.4367 128.0582
5629 -337.5540 306.1652 145.4301
5630 -333.9130 302.8937 162.8020
5631 -330.2721 299.6222 180.1739
5632 -326.6312 296.3506 197.5459
5633 -309.4368 341.1949 128.0582
5634 -306.1653 337.5539 145.4301
5635 -302.8938 333.9130 162.8020
5636 -299.6222 330.2720 180.1739
5637 -296.3507 326.6311 197.5459
5638 -325.7172 325.7172 128.0582
5639 -322.2580 322.2579 145.4301
5640 -318.7988 318.7987 162.8020
5641 -315.3396 315.3395 180.1739
5642 -311.8804 311.8803 197.5459
5643 -274.6328 369.6123 128.0582
5644 -271.7528 365.6291 145.4301
5645 -268.8727 361.6458 162.8020
5646 -265.9927 357.6626 180.1739
5647 -263.1127 353.6794 197.5459
5648 -237.1236 394.4406 128.0582
5649 -234.6540 390.1492 145.4301
5650 -232.1844 385.8579 162.8020
5651 -229.7149 381.5666 180.1739
5652 -227.2453 377.2752 197.5459
5653 -256.1946 382.4901 128.0582
5654 -253.5176 378.3481 145.4301
5655 -250.8406 374.2061 162.8020
5656 -248.1636 370.0641 180.1739
5657 -245.4866 365.9221 197.5459
5658 -197.2774 415.4670 128.0582
5659 -195.2343 410.9084 145.4301
5660 -193.1912 406.3499 162.8020
5661 -191.1481 401.7914 180.1739
5662 -189.1050 397.2328 197.5459
5663 -155.4884 432.5140 128.0582
5664 -153.8851 427.7354 145.4301
5665 -152.2818 422.9568 162.8020
5666 -150.6785 418.1782 180.1739
5667 -149.0753 413.3996 197.5459
5668 -176.6008 424.4985 128.0582
5669 -174.7761 419.8237 145.4301
5670 -172.9514 415.1489 162.8020
5671 -171.1267 410.4740 180.1739
5672 -169.3020 405.7992 197.5459
5673 -112.1683 445.4353 128.0582
5674 -111.0154 440.4885 145.4301
5675 -109.8624 435.5416 162.8020
5676 -108.7095 430.5947 180.1739
5677 -107.5566 425.6479 197.5459
5678 -67.7453 454.1156 128.0582
5679 -67.0504 449.0552 145.4301
5680 -66.3555 443.9948 162.8020
5681 -65.6606 438.9344 180.1739
5682 -64.9658 433.8740 197.5459
5683 -90.0677 450.3122 128.0582
5684 -89.1431 445.3016 145.4301
5685 -88.2184 440.2910 162.8020
5686 -87.2937 435.2803 180.1739
5687 -86.3690 430.2697 197.5459
5688 -22.6558 458.4765 128.0582
5689 -22.4237 453.3590 145.4301
5690 -22.1915 448.2415 162.8020
5691 -21.9594 443.1240 180.1739
5692 -21.7273 438.0065 197.5459
5693 45.2561 456.8388 128.0582
5694 44.7922 451.7427 145.4301
5695 44.3283 446.6466 162.8020
5696 43.8644 441.5506 180.1739
5697 43.4005 436.4545 197.5459
5698 48.2696 489.7651 15.8123
5699 47.8446 485.1267 31.6246
5700 47.4197 480.4883 47.4370
5701 46.9948 475.8499 63.2493
5702 46.5699 471.2116 79.0617
5703 46.1449 466.5732 94.8740
5704 72.2589 486.8132 15.8123
5705 71.6224 482.2070 31.6246
5706 70.9860 477.6008 47.4370
5707 70.3495 472.9946 63.2493
5708 69.7131 468.3884 79.0617
5709 69.0766 463.7823 94.8740
5710 119.6558 477.4044 15.8123
5711 118.6001 472.9007 31.6246
5712 117.5443 468.3970 47.4370
5713 116.4885 463.8933 63.2493
5714 115.4327 459.3896 79.0617
5715 114.3770 454.8858 94.8740
5716 142.9493 470.9700 15.8123
5717 141.6865 466.5362 31.6246
5718 140.4237 462.1024 47.4370
5719 139.1608 457.6686 63.2493
5720 137.8980 453.2348 79.0617
5721 136.6351 448.8009 94.8740
5722 165.8981 463.4038 15.8123
5723 164.4303 459.0520 31.6246
5724 162.9626 454.7001 47.4370
5725 161.4949 450.3482 63.2493
5726 160.0271 445.9963 79.0617
5727 158.5594 441.6444 94.8740
5728 210.5382 444.9455 15.8123
5729 208.6685 440.7921 31.6246
5730 206.7989 436.6388 47.4370
5731 204.9293 432.4855 63.2493
5732 203.0597 428.3321 79.0617
5733 201.1901 424.1788 94.8740
5734 232.1219 434.0970 15.8123
5735 230.0560 430.0593 31.6246
5736 227.9901 426.0215 47.4370
5737 225.9241 421.9838 63.2493
5738 223.8582 417.9461 79.0617
5739 221.7922 413.9084 94.8740
5740 253.1458 422.2044 15.8123
5741 250.8870 418.2924 31.6246
5742 248.6283 414.3802 47.4370
5743 246.3695 410.4682 63.2493
5744 244.1107 406.5561 79.0617
5745 241.8520 402.6440 94.8740
5746 293.3086 395.3972 15.8123
5747 290.6759 391.7636 31.6246
5748 288.0433 388.1300 47.4370
5749 285.4107 384.4964 63.2493
5750 282.7780 380.8628 79.0617
5751 280.1454 377.2292 94.8740
5752 312.3508 380.5460 15.8123
5753 309.5378 377.0638 31.6246
5754 306.7248 373.5816 47.4370
5755 303.9118 370.0995 63.2493
5756 301.0988 366.6172 79.0617
5757 298.2857 363.1351 94.8740
5758 330.6396 364.7781 15.8123
5759 327.6511 361.4544 31.6246
5760 324.6625 358.1307 47.4370
5761 321.6739 354.8069 63.2493
5762 318.6854 351.4832 79.0617
5763 315.6968 348.1595 94.8740
5764 364.7782 330.6396 15.8123
5765 361.4544 327.6511 31.6246
5766 358.1307 324.6625 47.4370
5767 354.8070 321.6739 63.2493
5768 351.4833 318.6854 79.0617
5769 348.1595 315.6968 94.8740
5770 380.5460 312.3508 15.8123
5771 377.0638 309.5378 31.6246
5772 373.5816 306.7248 47.4370
5773 370.0995 303.9118 63.2493
5774 366.6172 301.0988 79.0617
5775 363.1350 298.2857 94.8740
5776 395.3972 293.3086 15.8123
5777 391.7636 290.6759 31.6246
5778 388.1300 288.0433 47.4370
5779 384.4964 285.4107 63.2493
5780 380.8628 282.7780 79.0617
5781 377.2292 280.1454 94.8740
5782 422.2044 253.1458 15.8123
5783 418.2923 250.8870 31.6246
5784 414.3802 248.6282 47.4370
5785 410.4681 246.3694 63.2493
5786 406.5560 244.1107 79.0617
5787 402.6440 241.8519 94.8740
5788 434.0970 232.1219 15.8123
5789 430.0593 230.0560 31.6246
5790 426.0215 227.9900 47.4370
5791 421.9838 225.9241 63.2493
5792 417.9461 223.8581 79.0617
5793 413.9084 221.7922 94.8740
5794 444.9454 210.5381 15.8123
5795 440.7921 208.6685 31.6246
5796 436.6388 206.7989 47.4370
5797 432.4855 204.9293 63.2493
5798 428.3321 203.0597 79.0617
5799 424.1788 201.1900 94.8740
5800 463.4039 165.8981 15.8123
5801 459.0520 164.4303 31.6246
5802 454.7001 162.9626 47.4370
5803 450.3482 161.4949 63.2493
5804 445.9963 160.0271 79.0617
5805 441.6444 158.5594 94.8740
5806 470.9700 142.9493 15.8123
5807 466.5362 141.6865 31.6246
5808 462.1024 140.4236 47.4370
5809 457.6686 139.1608 63.2493
5810 453.2348 137.8979 79.0617
5811 448.8009 136.6351 94.8740
5812 477.4044 119.6558 15.8123
5813 472.9008 118.6001 31.6246
5814 468.3970 117.5443 47.4370
5815 463.8933 116.4885 63.2493
5816 459.3896 115.4328 79.0617
5817 454.8859 114.3770 94.8740
5818 486.8132 72.2589 15.8123
5819 482.2070 71.6224 31.6246
5820 477.6008 70.9860 47.4370
5821 472.9947 70.3495 63.2493
5822 468.3885 69.7131 79.0617
5823 463.7823 69.0766 94.8740
5824 489.7651 48.2696 15.8123
5825 485.1267 47.8446 31.6246
5826 480.4884 47.4197 47.4370
5827 475.8500 46.9948 63.2493
5828 471.2116 46.5699 79.0617
5829 466.5732 46.1449 94.8740
5830 491.5404 24.1639 15.8123
5831 486.8826 23.9512 31.6246
5832 482.2249 23.7386 47.4370
5833 477.5672 23.5259 63.2493
5834 472.9095 23.3133 79.0617
5835 468.2517 23.1006 94.8740
5836 491.5404 -24.1639 15.8123
5837 486.8826 -23.9512 31.6246
5838 482.2249 -23.7386 47.4370
5839 477.5672 -23.5259 63.2493
5840 472.9095 -23.3133 79.0617
5841 468.2517 -23.1006 94.8740
5842 489.7651 -48.2696 15.8123
5843 485.1267 -47.8447 31.6246
5844 480.4883 -47.4197 47.4370
5845 475.8499 -46.9948 63.2493
5846 471.2116 -46.5699 79.0617
5847 466.5732 -46.1450 94.8740
5848 486.8132 -72.2589 15.8123
5849 482.2070 -71.6224 31.6246
5850 477.6008 -70.9860 47.4370
5851 472.9946 -70.3495 63.2493
5852 468.3884 -69.7131 79.0617
5853 463.7823 -69.0766 94.8740
5854 477.4044 -119.6558 15.8123
5855 472.9007 -118.6001 31.6246
5856 468.3970 -117.5443 47.4370
5857 463.8933 -116.4885 63.2493
5858 459.3896 -115.4327 79.0617
5859 454.8858 -114.3770 94.8740
5860 470.9700 -142.9493 15.8123
5861 466.5362 -141.6865 31.6246
5862 462.1024 -140.4236 47.4370
5863 457.6686 -139.1608 63.2493
5864 453.2348 -137.8979 79.0617
5865 448.8010 -136.6351 94.8740
5866 463.4038 -165.8981 15.8123
5867 459.0520 -164.4303 31.6246
5868 454.7001 -162.9626 47.4370
5869 450.3482 -161.4949 63.2493
5870 445.9963 -160.0271 79.0617
5871 441.6445 -158.5594 94.8740
5872 444.9455 -210.5381 15.8123
5873 440.7921 -208.6685 31.6246
5874 436.6388 -206.7989 47.4370
5875 432.4855 -204.9293 63.2493
5876 428.3321 -203.0597 79.0617
5877 424.1788 -201.1900 94.8740
5878 434.0970 -232.1219 15.8123
5879 430.0593 -230.0560 31.6246
5880 426.0216 -227.9900 47.4370
5881 421.9838 -225.9241 63.2493
5882 417.9461 -223.8581 79.0617
5883 413.9084 -221.7922 94.8740
5884 422.2044 -253.1458 15.8123
5885 418.2924 -250.8870 31.6246
5886 414.3802 -248.6282 47.4370
5887 410.4682 -246.3694 63.2493
5888 406.5561 -244.1107 79.0617
5889 402.6440 -241.8519 94.8740
5890 395.3972 -293.3086 15.8123
5891 391.7636 -290.6759 31.6246
5892 388.1300 -288.0433 47.4370
5893 384.4964 -285.4106 63.2493
5894 380.8628 -282.7780 79.0617
5895 377.2292 -280.1454 94.8740
5896 380.5460 -312.3508 15.8123
5897 377.0638 -309.5378 31.6246
5898 373.5816 -306.7248 47.4370
5899 370.0995 -303.9117 63.2493
5900 366.6172 -301.0987 79.0617
5901 363.1351 -298.2857 94.8740
5902 364.7781 -330.6396 15.8123
5903 361.4544 -327.6511 31.6246
5904 358.1307 -324.6625 47.4370
5905 354.8069 -321.6739 63.2493
5906 351.4832 -318.6854 79.0617
5907 348.1595 -315.6968 94.8740
5908 330.6396 -364.7782 15.8123
5909 327.6511 -361.4544 31.6246
5910 324.6625 -358.1307 47.4370
5911 321.6739 -354.8070 63.2493
5912 318.6854 -351.4833 79.0617
5913 315.6968 -348.1595 94.8740
5914 312.3508 -380.5460 15.8123
5915 309.5378 -377.0638 31.6246
5916 306.7248 -373.5816 47.4370
5917 303.9118 -370.0995 63.2493
5918 301.0988 -366.6172 79.0617
5919 298.2857 -363.1350 94.8740
5920 293.3086 -395.3972 15.8123
5921 290.6759 -391.7636 31.6246
5922 288.0433 -388.1300 47.4370
5923 285.4107 -384.4964 63.2493
5924 282.7780 -380.8628 79.0617
5925 280.1454 -377.2292 94.8740
5926 253.1458 -422.2044 15.8123
5927 250.8870 -418.2923 31.6246
5928 248.6282 -414.3802 47.4370
5929 246.3694 -410.4682 63.2493
5930 244.1107 -406.5561 79.0617
